temperatura,humedad,alimento,estado,vida_util
23.68,57.73,Pollo,Fresco,14
27.06,84.38,Lechuga,Deteriorado,3
19.34,46.05,Platano,Fresco,8
18.84,58.19,Pollo,Deteriorado,1
34.86,73.07,Platano,Deteriorado,2
29.2,76.03,Tomate,Maduro,6
29.49,49.22,Tomate,Fresco,7
32.46,79.12,Tomate,Maduro,7
22.99,64.59,Platano,Deteriorado,3
33.4,53.55,Tomate,Maduro,6
31.98,59.58,Lechuga,Maduro,6
33.31,59.46,Lechuga,Maduro,4
29.63,47.62,Tomate,Fresco,12
31.67,70.68,Platano,Maduro,3
24.85,61.87,Lechuga,Maduro,6
29.79,56.91,Tomate,Fresco,7
29.55,67.92,Tomate,Fresco,11
28.72,64.89,Tomate,Fresco,11
32.58,75.17,Pollo,Fresco,15
25.5,40.42,Platano,Maduro,6
30.4,48.78,Tomate,Deteriorado,2
23.22,54.29,Lechuga,Deteriorado,2
32.04,56.66,Tomate,Deteriorado,3
21.99,83.99,Pollo,Maduro,3
23.92,56.96,Pollo,Maduro,6
26.79,74.95,Lechuga,Fresco,14
21.67,86.81,Lechuga,Maduro,4
24.56,67.89,Lechuga,Maduro,4
33.2,81.04,Pollo,Maduro,6
19.31,54.77,Pollo,Maduro,7
24.81,84.7,Tomate,Deteriorado,1
19.33,65.08,Platano,Maduro,3
19.09,48.97,Platano,Fresco,15
32.55,84.12,Platano,Maduro,7
27.34,80.06,Pollo,Deteriorado,2
32.33,80.65,Tomate,Maduro,4
27.73,76.23,Pollo,Deteriorado,2
20.47,78.3,Tomate,Deteriorado,3
27.73,83.49,Lechuga,Maduro,7
33.26,66.54,Pollo,Maduro,4
25.93,45.72,Tomate,Deteriorado,1
23.16,43.06,Platano,Maduro,4
30.67,60.4,Tomate,Fresco,14
30.91,66.63,Lechuga,Maduro,3
24.81,79.69,Lechuga,Deteriorado,2
28.42,59.31,Pollo,Deteriorado,3
31.59,88.95,Platano,Deteriorado,3
27.47,57.41,Pollo,Fresco,13
19.43,60.5,Lechuga,Deteriorado,1
33.08,85.53,Pollo,Fresco,13
26.04,63.16,Lechuga,Fresco,10
27.72,88.99,Tomate,Maduro,7
34.91,40.77,Pollo,Deteriorado,2
27.69,40.18,Lechuga,Deteriorado,3
34.1,48.61,Pollo,Fresco,15
19.17,84.2,Lechuga,Deteriorado,1
25.52,86.15,Tomate,Deteriorado,1
19.49,85.5,Pollo,Deteriorado,2
28.89,83.7,Tomate,Fresco,14
26.6,65.39,Tomate,Fresco,13
30.28,75.83,Tomate,Deteriorado,1
21.84,56.28,Platano,Deteriorado,3
19.39,45.28,Lechuga,Maduro,5
34.91,60.72,Platano,Deteriorado,3
21.96,49.44,Tomate,Fresco,11
33.53,78.75,Lechuga,Fresco,10
27.22,80.39,Lechuga,Fresco,8
33.88,50.54,Pollo,Fresco,13
24.8,66.03,Pollo,Fresco,7
23.69,43.66,Lechuga,Maduro,3
18.46,65.92,Pollo,Fresco,9
33.36,52.2,Pollo,Fresco,9
21.06,58.83,Tomate,Maduro,5
30.13,67.48,Platano,Deteriorado,1
32.33,74.14,Pollo,Deteriorado,2
22.47,78.91,Tomate,Fresco,8
32.77,85.65,Platano,Maduro,3
22.19,69.04,Platano,Maduro,6
28.78,83.78,Tomate,Maduro,6
27.47,49.81,Tomate,Maduro,6
33.83,80.02,Tomate,Deteriorado,2
24.18,45.32,Pollo,Fresco,14
22.14,55.23,Pollo,Deteriorado,3
31.24,40.95,Platano,Maduro,4
19.87,45.1,Platano,Fresco,11
32.74,85.24,Pollo,Fresco,14
31.6,60.61,Lechuga,Deteriorado,2
28.49,61.06,Pollo,Deteriorado,1
22.22,50.31,Platano,Maduro,4
20.45,59.17,Pollo,Deteriorado,1
19.73,47.19,Platano,Maduro,7
31.77,54.98,Lechuga,Fresco,12
27.34,71.78,Platano,Deteriorado,1
24.08,62.36,Tomate,Deteriorado,1
21.89,73.08,Pollo,Fresco,7
30.6,69.2,Pollo,Deteriorado,3
34.04,83.85,Platano,Maduro,7
21.53,73.53,Lechuga,Maduro,5
32.97,57.52,Lechuga,Maduro,3
28.38,70.98,Lechuga,Deteriorado,2
28.83,82.71,Platano,Deteriorado,3
26.67,82.25,Tomate,Deteriorado,2
31.99,62.61,Pollo,Fresco,7
26.68,52.99,Platano,Deteriorado,1
21.48,56.13,Lechuga,Maduro,6
18.6,87.96,Tomate,Deteriorado,2
34.59,86.05,Pollo,Fresco,10
34.86,62.91,Pollo,Maduro,3
19.77,70.62,Lechuga,Deteriorado,1
22.32,78.42,Platano,Fresco,8
22.36,60.17,Tomate,Fresco,14
34.43,54.36,Pollo,Maduro,4
18.18,55.16,Pollo,Deteriorado,2
23.36,84.73,Pollo,Deteriorado,1
21.58,70.6,Lechuga,Fresco,8
31.7,87.07,Lechuga,Deteriorado,3
19.82,49.66,Tomate,Fresco,7
34.57,48.33,Lechuga,Fresco,15
27.1,69.45,Pollo,Deteriorado,1
20.23,58.46,Platano,Deteriorado,2
27.96,87.95,Platano,Maduro,7
19.14,60.8,Lechuga,Fresco,9
30.09,84.92,Pollo,Fresco,9
31.64,46.07,Lechuga,Maduro,6
26.29,66.75,Lechuga,Fresco,7
31.26,61.29,Lechuga,Maduro,6
21.45,78.45,Lechuga,Maduro,7
33.93,40.31,Platano,Deteriorado,3
29.41,48.62,Pollo,Deteriorado,3
20.54,78.76,Pollo,Fresco,10
29.34,41.64,Tomate,Maduro,6
20.53,40.04,Pollo,Fresco,13
18.83,45.62,Platano,Maduro,4
23.17,82.7,Pollo,Deteriorado,1
22.39,64.73,Pollo,Fresco,10
26.23,69.01,Pollo,Fresco,7
23.62,72.25,Pollo,Fresco,15
26.97,42.22,Platano,Deteriorado,3
32.35,73.07,Pollo,Deteriorado,3
31.64,71.64,Lechuga,Maduro,4
27.48,51.26,Lechuga,Fresco,10
31.29,50.36,Platano,Fresco,14
27.3,43.19,Pollo,Deteriorado,3
29.95,46.38,Platano,Deteriorado,3
26.92,54.76,Pollo,Deteriorado,3
32.49,44.38,Platano,Fresco,7
27.85,60.29,Lechuga,Deteriorado,1
31.33,56.34,Pollo,Fresco,7
22.65,47.02,Platano,Deteriorado,2
18.29,71.01,Platano,Fresco,8
23.26,84.55,Lechuga,Maduro,6
29.93,49.25,Platano,Maduro,3
30.92,64.75,Tomate,Deteriorado,2
33.4,82.01,Lechuga,Deteriorado,2
34.71,75.32,Tomate,Maduro,3
26.85,71.6,Lechuga,Fresco,11
23.25,88.77,Tomate,Deteriorado,1
23.46,69.56,Tomate,Fresco,13
30.15,80.04,Pollo,Maduro,5
21.67,75.71,Platano,Maduro,6
30.33,50.55,Platano,Maduro,6
19.11,87.79,Pollo,Fresco,13
19.98,41.54,Platano,Maduro,3
28.92,63.01,Pollo,Deteriorado,1
27.01,50.79,Pollo,Fresco,9
25.6,49.62,Pollo,Maduro,4
20.25,68.16,Lechuga,Fresco,9
26.65,78.7,Lechuga,Maduro,7
20.05,46.99,Pollo,Maduro,6
33.86,75.74,Tomate,Fresco,9
24.05,43.52,Platano,Maduro,7
18.24,60.13,Pollo,Fresco,10
19.48,54.85,Pollo,Fresco,8
28.45,69.72,Pollo,Maduro,7
20.32,58.82,Platano,Fresco,9
32.96,68.12,Pollo,Fresco,11
21.59,70.7,Platano,Fresco,10
33.34,76.26,Tomate,Deteriorado,3
23.54,74.76,Tomate,Fresco,11
25.12,76.43,Platano,Fresco,15
20.38,54.48,Pollo,Maduro,4
18.14,51.61,Tomate,Deteriorado,2
23.08,45.77,Pollo,Deteriorado,1
31.01,40.1,Lechuga,Maduro,4
27.04,71.25,Lechuga,Fresco,12
34.6,54.92,Pollo,Maduro,3
18.21,53.58,Platano,Maduro,5
27.13,80.86,Pollo,Deteriorado,3
26.68,47.9,Tomate,Fresco,10
27.65,82.42,Tomate,Deteriorado,3
19.13,43.22,Pollo,Deteriorado,3
24.65,85.15,Lechuga,Maduro,6
30.43,66.72,Lechuga,Deteriorado,3
20.38,56.2,Tomate,Fresco,11
29.79,73.73,Platano,Deteriorado,3
24.68,83.25,Pollo,Maduro,6
31.77,41.1,Tomate,Maduro,4
27.92,69.0,Lechuga,Deteriorado,2
30.34,67.11,Pollo,Maduro,5
18.58,44.47,Platano,Maduro,4
27.47,77.9,Pollo,Deteriorado,1
24.87,80.77,Pollo,Deteriorado,1
34.15,68.2,Pollo,Deteriorado,2
31.96,64.61,Lechuga,Deteriorado,2
27.89,49.47,Pollo,Maduro,4
32.9,45.88,Tomate,Deteriorado,3
25.98,62.41,Lechuga,Maduro,6
27.28,53.48,Platano,Maduro,6
27.4,52.62,Platano,Fresco,14
33.48,88.81,Tomate,Deteriorado,1
26.31,46.61,Tomate,Deteriorado,2
27.24,59.58,Tomate,Maduro,3
24.2,72.03,Lechuga,Fresco,9
27.21,77.82,Tomate,Fresco,15
26.46,72.16,Lechuga,Fresco,12
24.79,60.61,Platano,Fresco,14
26.93,44.76,Platano,Fresco,12
23.04,56.35,Lechuga,Deteriorado,1
29.2,69.2,Platano,Fresco,8
20.23,63.81,Platano,Maduro,4
25.2,64.54,Lechuga,Maduro,7
31.65,46.77,Tomate,Deteriorado,1
30.35,86.92,Lechuga,Deteriorado,2
18.08,89.63,Lechuga,Deteriorado,1
18.51,64.43,Tomate,Fresco,7
18.06,67.41,Tomate,Fresco,14
30.51,68.74,Pollo,Deteriorado,2
33.49,88.89,Tomate,Deteriorado,2
32.49,50.76,Platano,Maduro,4
31.65,80.85,Pollo,Deteriorado,1
25.15,69.16,Tomate,Deteriorado,2
28.84,85.12,Tomate,Deteriorado,3
20.2,43.44,Lechuga,Deteriorado,2
34.15,65.01,Tomate,Deteriorado,3
29.72,78.81,Platano,Maduro,7
20.72,55.42,Pollo,Maduro,3
21.03,57.53,Platano,Maduro,5
22.12,88.6,Lechuga,Deteriorado,2
32.42,40.01,Lechuga,Deteriorado,3
34.63,66.45,Pollo,Maduro,5
19.17,77.25,Platano,Fresco,8
34.73,89.06,Pollo,Maduro,5
25.46,60.83,Pollo,Deteriorado,3
21.74,88.29,Pollo,Maduro,7
29.92,74.39,Platano,Fresco,12
27.23,54.7,Pollo,Deteriorado,3
32.07,44.01,Pollo,Maduro,3
26.25,82.84,Lechuga,Deteriorado,2
27.43,71.31,Lechuga,Deteriorado,1
29.62,58.52,Platano,Maduro,6
20.35,72.16,Tomate,Maduro,3
28.25,65.01,Pollo,Deteriorado,1
27.67,84.23,Pollo,Maduro,5
32.34,85.13,Pollo,Fresco,7
32.81,50.95,Lechuga,Maduro,7
31.92,83.43,Platano,Fresco,10
32.52,84.87,Platano,Deteriorado,1
26.45,68.08,Platano,Maduro,5
25.91,65.12,Tomate,Fresco,8
18.99,54.36,Lechuga,Maduro,3
22.52,82.38,Platano,Deteriorado,3
27.32,63.21,Pollo,Deteriorado,1
18.5,68.19,Tomate,Deteriorado,2
32.95,63.91,Pollo,Maduro,3
25.65,46.84,Pollo,Deteriorado,2
20.67,70.5,Lechuga,Fresco,15
28.98,56.8,Platano,Maduro,6
24.23,82.01,Pollo,Fresco,8
25.78,69.22,Pollo,Deteriorado,3
19.88,52.48,Platano,Maduro,5
22.91,49.77,Tomate,Deteriorado,1
